event_id,user_id,timestamp,channel,spend
imp_0_4213,user_ebb71045,2024-01-02 23:22:00,linear_tv,0.02
imp_0_4214,user_da8ce53c,2024-01-06 20:23:00,linear_tv,0.02
imp_0_4215,user_53c04118,2024-01-04 04:06:00,linear_tv,0.02
imp_0_4216,user_c5b2cebf,2024-01-07 12:56:00,ctv,0.025
imp_0_4217,user_29921001,2024-01-05 02:28:00,ctv,0.025
imp_0_4218,user_2d969e2c,2024-01-07 03:48:00,ctv,0.025
imp_0_4219,user_0efe3284,2024-01-02 16:02:00,ctv,0.025
imp_0_4220,user_a0872cc5,2024-01-04 21:28:00,linear_tv,0.02
imp_0_4221,user_170c9449,2024-01-01 20:12:00,search,1.5
imp_0_4222,user_a07c2f3b,2024-01-04 13:30:00,linear_tv,0.02
imp_0_4223,user_ed265bc9,2024-01-07 06:32:00,ctv,0.025
imp_0_4224,user_1fc21400,2024-01-06 13:33:00,ctv,0.025
imp_0_4225,user_cb8da676,2024-01-07 12:53:00,ctv,0.025
imp_0_4226,user_a376033f,2024-01-03 13:10:00,ctv,0.025
imp_0_4227,user_00411460,2024-01-07 16:13:00,search,1.5
imp_0_4228,user_5a4b25aa,2024-01-01 04:11:00,linear_tv,0.02
imp_0_4229,user_2b24d495,2024-01-02 04:05:00,search,1.5
imp_0_4230,user_b5c01503,2024-01-01 18:11:00,linear_tv,0.02
imp_0_4231,user_a3fb4fbf,2024-01-01 16:32:00,linear_tv,0.02
imp_0_4232,user_eb160de1,2024-01-05 07:29:00,linear_tv,0.02
imp_0_4233,user_70efdf2e,2024-01-03 12:18:00,linear_tv,0.02
imp_0_4234,user_0a65e195,2024-01-03 17:24:00,ctv,0.025
imp_0_4235,user_3323fe11,2024-01-04 23:38:00,search,1.5
imp_0_4236,user_5103c358,2024-01-02 22:57:00,ctv,0.025
imp_0_4237,user_0abdc563,2024-01-05 14:22:00,ctv,0.025
imp_0_4238,user_3a20f62a,2024-01-05 18:06:00,ctv,0.025
imp_0_4239,user_db29450c,2024-01-01 01:15:00,linear_tv,0.02
imp_0_4240,user_9978b706,2024-01-02 06:00:00,linear_tv,0.02
imp_0_4241,user_1fb2a1c3,2024-01-05 10:21:00,linear_tv,0.02
imp_0_4242,user_93279690,2024-01-03 23:44:00,search,1.5
imp_0_4243,user_f7f580e1,2024-01-06 03:49:00,ctv,0.025
imp_0_4244,user_c203d8a1,2024-01-04 12:40:00,linear_tv,0.02
imp_0_4245,user_22ac3c5a,2024-01-03 02:24:00,search,1.5
imp_0_4246,user_cefab442,2024-01-03 19:10:00,ctv,0.025
imp_0_4247,user_84117275,2024-01-05 13:15:00,search,1.5
imp_0_4248,user_f410588e,2024-01-07 03:09:00,search,1.5
imp_0_4249,user_cc099134,2024-01-04 08:14:00,linear_tv,0.02
imp_0_4250,user_020c8bfa,2024-01-04 19:55:00,social,0.85
imp_0_4251,user_9b72e31d,2024-01-03 22:34:00,social,0.85
imp_0_4252,user_3bf55bba,2024-01-04 07:57:00,linear_tv,0.02
imp_0_4253,user_c042f4db,2024-01-01 05:46:00,social,0.85
imp_0_4254,user_2cad8fa4,2024-01-05 18:33:00,social,0.85
imp_0_4255,user_2647c1db,2024-01-07 14:13:00,search,1.5
imp_0_4256,user_a4f23670,2024-01-04 15:16:00,linear_tv,0.02
imp_0_4257,user_8f53295a,2024-01-03 05:52:00,linear_tv,0.02
imp_0_4258,user_e22dd5da,2024-01-05 20:45:00,ctv,0.025
imp_0_4259,user_05311655,2024-01-02 08:25:00,social,0.85
imp_0_4260,user_584b98aa,2024-01-06 19:19:00,linear_tv,0.02
imp_0_4261,user_f9b902fc,2024-01-07 11:24:00,search,1.5
imp_0_4262,user_aff16212,2024-01-03 18:37:00,ctv,0.025
imp_0_4263,user_f770b62b,2024-01-06 14:10:00,ctv,0.025
imp_0_4264,user_8757150d,2024-01-06 16:27:00,search,1.5
imp_0_4265,user_cd0cbcc6,2024-01-07 08:09:00,ctv,0.025
imp_0_4266,user_bd4c9ab7,2024-01-07 10:42:00,ctv,0.025
imp_0_4267,user_eecca5b6,2024-01-06 00:20:00,linear_tv,0.02
imp_0_4268,user_fca0789e,2024-01-01 08:55:00,search,1.5
imp_0_4269,user_f542eae1,2024-01-06 03:00:00,ctv,0.025
imp_0_4270,user_9c19a2aa,2024-01-07 19:35:00,linear_tv,0.02
imp_0_4271,user_f2fc9902,2024-01-05 14:46:00,social,0.85
imp_0_4272,user_5ec829de,2024-01-04 08:00:00,search,1.5
imp_0_4273,user_9d7311ba,2024-01-04 15:33:00,search,1.5
imp_0_4274,user_39e4973b,2024-01-03 14:42:00,linear_tv,0.02
imp_0_4275,user_12b1e42d,2024-01-01 03:50:00,ctv,0.025
imp_0_4276,user_7b66b4fd,2024-01-03 06:48:00,ctv,0.025
imp_0_4277,user_7437d136,2024-01-04 18:17:00,linear_tv,0.02
imp_0_4278,user_a01a0380,2024-01-06 11:40:00,social,0.85
imp_0_4279,user_08f90c1a,2024-01-05 00:22:00,ctv,0.025
imp_0_4280,user_bd686fd6,2024-01-06 08:02:00,linear_tv,0.02
imp_0_4281,user_26505e04,2024-01-07 11:54:00,ctv,0.025
imp_0_4282,user_a5bfc9e0,2024-01-03 22:03:00,linear_tv,0.02
imp_0_4283,user_f33ba15e,2024-01-07 06:06:00,ctv,0.025
imp_0_4284,user_01931a69,2024-01-07 00:41:00,linear_tv,0.02
imp_0_4285,user_831c2f88,2024-01-02 11:23:00,linear_tv,0.02
imp_0_4286,user_89f0fd5c,2024-01-06 00:43:00,linear_tv,0.02
imp_0_4287,user_db2b4182,2024-01-01 13:14:00,social,0.85
imp_0_4288,user_a4856405,2024-01-04 00:07:00,search,1.5
imp_0_4289,user_8a146f1a,2024-01-02 14:05:00,search,1.5
imp_0_4290,user_07811dc6,2024-01-05 02:17:00,ctv,0.025
imp_0_4291,user_d523773c,2024-01-07 20:14:00,search,1.5
imp_0_4292,user_49b8b4f9,2024-01-02 18:36:00,linear_tv,0.02
imp_0_4293,user_ef2a4be5,2024-01-04 10:40:00,social,0.85
imp_0_4294,user_92977ae4,2024-01-01 10:05:00,linear_tv,0.02
imp_0_4295,user_cc099134,2024-01-04 21:39:00,linear_tv,0.02
imp_0_4296,user_0663a4dd,2024-01-01 16:55:00,linear_tv,0.02
imp_0_4297,user_e0ab531e,2024-01-02 17:46:00,ctv,0.025
imp_0_4298,user_991de292,2024-01-02 08:44:00,ctv,0.025
imp_0_4299,user_dd28e506,2024-01-07 02:32:00,linear_tv,0.02
imp_0_4300,user_598920e1,2024-01-02 06:54:00,linear_tv,0.02
imp_0_4301,user_eecca5b6,2024-01-07 14:25:00,ctv,0.025
imp_0_4302,user_1f4fe6a4,2024-01-06 06:06:00,ctv,0.025
imp_0_4303,user_e9fd7c2c,2024-01-06 07:23:00,linear_tv,0.02
imp_0_4304,user_8232e119,2024-01-07 03:05:00,search,1.5
imp_0_4305,user_390e9825,2024-01-02 05:18:00,linear_tv,0.02
imp_0_4306,user_98b29795,2024-01-07 19:11:00,linear_tv,0.02
imp_0_4307,user_a0160709,2024-01-04 23:03:00,linear_tv,0.02
imp_0_4308,user_a4300b00,2024-01-01 16:02:00,search,1.5
imp_0_4309,user_c042f4db,2024-01-01 20:40:00,search,1.5
imp_0_4310,user_71560ce9,2024-01-03 18:55:00,linear_tv,0.02
imp_0_4311,user_3f53d719,2024-01-06 13:45:00,search,1.5
imp_0_4312,user_3a077244,2024-01-07 08:33:00,linear_tv,0.02
imp_0_4313,user_01386bd6,2024-01-03 09:19:00,linear_tv,0.02
imp_0_4314,user_f3144cef,2024-01-02 07:16:00,linear_tv,0.02
imp_0_4315,user_1fc21400,2024-01-06 06:46:00,linear_tv,0.02
imp_0_4316,user_b3967a0e,2024-01-07 09:03:00,ctv,0.025
imp_0_4317,user_f64eac11,2024-01-07 11:22:00,linear_tv,0.02
imp_0_4318,user_35464c84,2024-01-02 22:30:00,search,1.5
imp_0_4319,user_1f1baa5b,2024-01-07 04:51:00,linear_tv,0.02
imp_0_4320,user_15de21c6,2024-01-07 09:53:00,linear_tv,0.02
imp_0_4321,user_57c0531e,2024-01-04 05:27:00,ctv,0.025
imp_0_4322,user_ba2fd310,2024-01-01 11:49:00,linear_tv,0.02
imp_0_4323,user_dd458505,2024-01-06 01:07:00,ctv,0.025
imp_0_4324,user_884d7996,2024-01-04 23:49:00,search,1.5
imp_0_4325,user_872488f8,2024-01-03 08:12:00,ctv,0.025
imp_0_4326,user_2838023a,2024-01-04 22:44:00,ctv,0.025
imp_0_4327,user_ffedf5be,2024-01-05 20:44:00,search,1.5
imp_0_4328,user_e7e23670,2024-01-06 18:02:00,search,1.5
imp_0_4329,user_a0f3601d,2024-01-01 07:17:00,social,0.85
imp_0_4330,user_1579779b,2024-01-06 10:08:00,ctv,0.025
imp_0_4331,user_fc528592,2024-01-01 22:24:00,search,1.5
imp_0_4332,user_88bfcf02,2024-01-03 16:37:00,linear_tv,0.02
imp_0_4333,user_f74909ac,2024-01-04 17:42:00,linear_tv,0.02
imp_0_4334,user_dc09c97f,2024-01-03 20:17:00,ctv,0.025
imp_0_4335,user_0a09c884,2024-01-04 20:27:00,social,0.85
imp_0_4336,user_2f4fe03d,2024-01-03 21:05:00,linear_tv,0.02
imp_0_4337,user_6be5336d,2024-01-01 19:36:00,ctv,0.025
imp_0_4338,user_d47268e9,2024-01-04 04:06:00,ctv,0.025
imp_0_4339,user_fc2c7c47,2024-01-05 13:45:00,linear_tv,0.02
imp_0_4340,user_93db85ed,2024-01-03 00:28:00,linear_tv,0.02
imp_0_4341,user_b1eec33c,2024-01-02 15:39:00,social,0.85
imp_0_4342,user_144a3f71,2024-01-05 00:18:00,ctv,0.025
imp_0_4343,user_b1563a78,2024-01-04 11:42:00,social,0.85
imp_0_4344,user_3cf25597,2024-01-04 12:04:00,social,0.85
imp_0_4345,user_9461cce2,2024-01-05 06:45:00,ctv,0.025
imp_0_4346,user_53ed35c7,2024-01-06 09:03:00,social,0.85
imp_0_4347,user_26337353,2024-01-03 13:37:00,ctv,0.025
imp_0_4348,user_5f93f983,2024-01-05 02:34:00,search,1.5
imp_0_4349,user_3ad7c2eb,2024-01-01 11:07:00,linear_tv,0.02
imp_0_4350,user_7b66b4fd,2024-01-04 17:41:00,linear_tv,0.02
imp_0_4351,user_edfbe1af,2024-01-02 12:53:00,social,0.85
imp_0_4352,user_54e36c5f,2024-01-02 23:35:00,social,0.85
imp_0_4353,user_ea5a486c,2024-01-04 01:34:00,ctv,0.025
imp_0_4354,user_490640b4,2024-01-01 01:18:00,linear_tv,0.02
imp_0_4355,user_9f62b862,2024-01-01 00:01:00,ctv,0.025
imp_0_4356,user_d1a69640,2024-01-02 18:09:00,linear_tv,0.02
imp_0_4357,user_b440509a,2024-01-02 23:07:00,ctv,0.025
imp_0_4358,user_46031b3d,2024-01-05 06:59:00,search,1.5
imp_0_4359,user_7380ad8a,2024-01-06 08:28:00,linear_tv,0.02
imp_0_4360,user_fec87a37,2024-01-03 04:06:00,search,1.5
imp_0_4361,user_8f855179,2024-01-01 03:09:00,social,0.85
imp_0_4362,user_217eedd1,2024-01-05 15:19:00,search,1.5
imp_0_4363,user_9701a1c1,2024-01-05 18:27:00,linear_tv,0.02
imp_0_4364,user_81e74d67,2024-01-04 03:56:00,linear_tv,0.02
imp_0_4365,user_4496bf24,2024-01-05 13:30:00,ctv,0.025
imp_0_4366,user_838e8afb,2024-01-04 05:18:00,ctv,0.025
imp_0_4367,user_b6d767d2,2024-01-07 15:03:00,search,1.5
imp_0_4368,user_0ae3f79a,2024-01-07 16:46:00,search,1.5
imp_0_4369,user_e034fb6b,2024-01-06 18:52:00,linear_tv,0.02
imp_0_4370,user_3c947bc2,2024-01-05 00:07:00,ctv,0.025
imp_0_4371,user_fe8c15fe,2024-01-06 08:04:00,search,1.5
imp_0_4372,user_6be5336d,2024-01-05 00:29:00,social,0.85
imp_0_4373,user_d4dd111a,2024-01-03 21:07:00,linear_tv,0.02
imp_0_4374,user_fe9fc289,2024-01-07 15:01:00,linear_tv,0.02
imp_0_4375,user_3a029f04,2024-01-03 09:50:00,linear_tv,0.02
imp_0_4376,user_23ad3e31,2024-01-06 16:08:00,linear_tv,0.02
imp_0_4377,user_c3395dd4,2024-01-07 10:07:00,social,0.85
imp_0_4378,user_013a006f,2024-01-02 20:23:00,linear_tv,0.02
imp_0_4379,user_f60bb6bb,2024-01-03 10:05:00,search,1.5
imp_0_4380,user_0d4f4805,2024-01-05 02:55:00,social,0.85
imp_0_4381,user_b4d168b4,2024-01-06 16:02:00,ctv,0.025
imp_0_4382,user_761c7920,2024-01-03 21:54:00,ctv,0.025
imp_0_4383,user_d5e2fbef,2024-01-03 18:33:00,ctv,0.025
imp_0_4384,user_82161242,2024-01-06 17:02:00,ctv,0.025
imp_0_4385,user_b1a59b31,2024-01-03 21:50:00,ctv,0.025
imp_0_4386,user_b24d516b,2024-01-04 08:46:00,linear_tv,0.02
imp_0_4387,user_70fcb77e,2024-01-04 23:23:00,ctv,0.025
imp_0_4388,user_0070d23b,2024-01-04 15:09:00,search,1.5
imp_0_4389,user_89ae0fe2,2024-01-06 18:24:00,linear_tv,0.02
imp_0_4390,user_d54e99a6,2024-01-07 10:40:00,search,1.5
imp_0_4391,user_fe9fc289,2024-01-01 02:46:00,ctv,0.025
imp_0_4392,user_9f53d83e,2024-01-02 09:33:00,ctv,0.025
imp_0_4393,user_8edd7215,2024-01-03 09:56:00,linear_tv,0.02
imp_0_4394,user_ca460332,2024-01-06 12:49:00,linear_tv,0.02
imp_0_4395,user_c8cbd669,2024-01-05 13:09:00,search,1.5
imp_0_4396,user_3c1e4bd6,2024-01-07 13:30:00,linear_tv,0.02
imp_0_4397,user_b2eeb736,2024-01-01 19:34:00,search,1.5
imp_0_4398,user_b06b5541,2024-01-01 15:35:00,ctv,0.025
imp_0_4399,user_5a4b25aa,2024-01-03 18:45:00,linear_tv,0.02
imp_0_4400,user_250413d2,2024-01-01 03:10:00,ctv,0.025
imp_0_4401,user_f8bf09f5,2024-01-06 09:23:00,ctv,0.025
imp_0_4402,user_04025959,2024-01-06 05:06:00,linear_tv,0.02
imp_0_4403,user_c1fea270,2024-01-05 04:19:00,linear_tv,0.02
imp_0_4404,user_9232fe81,2024-01-07 00:56:00,ctv,0.025
imp_0_4405,user_20b5e1cf,2024-01-07 08:02:00,search,1.5
imp_0_4406,user_f2217062,2024-01-06 15:28:00,social,0.85
imp_0_4407,user_0c9ebb2d,2024-01-02 06:24:00,ctv,0.025
imp_0_4408,user_70feb62b,2024-01-04 08:06:00,linear_tv,0.02
imp_0_4409,user_f9b902fc,2024-01-02 02:16:00,search,1.5
imp_0_4410,user_d96409bf,2024-01-07 19:57:00,search,1.5
imp_0_4411,user_9cf81d80,2024-01-03 07:58:00,search,1.5
imp_0_4412,user_b3b4d2db,2024-01-03 16:36:00,search,1.5
imp_0_4413,user_69d1fc78,2024-01-01 21:05:00,linear_tv,0.02
imp_0_4414,user_db576a7d,2024-01-06 22:11:00,linear_tv,0.02
imp_0_4415,user_856fc816,2024-01-01 21:26:00,social,0.85
imp_0_4416,user_645098b0,2024-01-05 14:15:00,linear_tv,0.02
imp_0_4417,user_b06b5541,2024-01-01 21:17:00,linear_tv,0.02
imp_0_4418,user_5f0f5e5f,2024-01-03 15:13:00,linear_tv,0.02
imp_0_4419,user_addfa9b7,2024-01-06 21:22:00,linear_tv,0.02
imp_0_4420,user_7eacb532,2024-01-06 23:35:00,ctv,0.025
imp_0_4421,user_158fc2dd,2024-01-02 19:00:00,search,1.5
imp_0_4422,user_7d04bbbe,2024-01-05 02:46:00,ctv,0.025
imp_0_4423,user_cc099134,2024-01-07 12:46:00,linear_tv,0.02
imp_0_4424,user_093b60fd,2024-01-05 12:43:00,search,1.5
imp_0_4425,user_ad972f10,2024-01-01 02:42:00,linear_tv,0.02
imp_0_4426,user_e0f7a4d0,2024-01-05 13:32:00,search,1.5
imp_0_4427,user_602d1305,2024-01-07 03:33:00,linear_tv,0.02
imp_0_4428,user_68d13cf2,2024-01-05 11:29:00,ctv,0.025
imp_0_4429,user_42998cf3,2024-01-03 09:43:00,linear_tv,0.02
imp_0_4430,user_17e23e50,2024-01-06 11:59:00,linear_tv,0.02
imp_0_4431,user_a4f23670,2024-01-02 05:58:00,linear_tv,0.02
imp_0_4432,user_3def184a,2024-01-06 11:26:00,ctv,0.025
imp_0_4433,user_7f1de29e,2024-01-02 15:51:00,search,1.5
imp_0_4434,user_81e74d67,2024-01-05 19:16:00,ctv,0.025
imp_0_4435,user_22fb0cee,2024-01-04 00:58:00,search,1.5
imp_0_4436,user_7c82fab8,2024-01-01 12:28:00,ctv,0.025
imp_0_4437,user_17326d10,2024-01-01 04:38:00,linear_tv,0.02
imp_0_4438,user_df7f28ac,2024-01-06 14:36:00,linear_tv,0.02
imp_0_4439,user_894b77f8,2024-01-02 17:30:00,linear_tv,0.02
imp_0_4440,user_7ce3284b,2024-01-01 09:25:00,search,1.5
imp_0_4441,user_fc79250f,2024-01-02 19:57:00,linear_tv,0.02
imp_0_4442,user_f9028fae,2024-01-01 00:49:00,ctv,0.025
imp_0_4443,user_65699726,2024-01-04 03:56:00,social,0.85
imp_0_4444,user_33322217,2024-01-06 12:22:00,linear_tv,0.02
imp_0_4445,user_9f36407e,2024-01-04 00:05:00,linear_tv,0.02
imp_0_4446,user_11b921ef,2024-01-03 03:23:00,search,1.5
imp_0_4447,user_f0e52b27,2024-01-05 04:44:00,linear_tv,0.02
imp_0_4448,user_50905d7b,2024-01-07 12:31:00,ctv,0.025
imp_0_4449,user_17e23e50,2024-01-02 02:16:00,ctv,0.025
imp_0_4450,user_af21d0c9,2024-01-01 20:19:00,linear_tv,0.02
imp_0_4451,user_d1c38a09,2024-01-03 15:34:00,linear_tv,0.02
imp_0_4452,user_c042f4db,2024-01-03 09:53:00,ctv,0.025
imp_0_4453,user_e0a20953,2024-01-06 17:37:00,ctv,0.025
imp_0_4454,user_635440af,2024-01-06 20:38:00,linear_tv,0.02
imp_0_4455,user_1113d7a7,2024-01-04 02:17:00,ctv,0.025
imp_0_4456,user_bdc4626a,2024-01-02 12:46:00,ctv,0.025
imp_0_4457,user_0d0871f0,2024-01-06 20:43:00,linear_tv,0.02
imp_0_4458,user_ca46c1b9,2024-01-01 01:26:00,linear_tv,0.02
imp_0_4459,user_a9eb8122,2024-01-02 15:19:00,linear_tv,0.02
imp_0_4460,user_d860edd1,2024-01-04 22:41:00,linear_tv,0.02
imp_0_4461,user_c44e5038,2024-01-04 21:05:00,search,1.5
imp_0_4462,user_26408ffa,2024-01-06 16:36:00,linear_tv,0.02
imp_0_4463,user_168908dd,2024-01-01 12:31:00,ctv,0.025
imp_0_4464,user_955cb567,2024-01-06 20:05:00,ctv,0.025
imp_0_4465,user_8d55a249,2024-01-03 08:46:00,linear_tv,0.02
imp_0_4466,user_5cbdfd0d,2024-01-04 09:41:00,linear_tv,0.02
imp_0_4467,user_45f31d16,2024-01-03 04:06:00,ctv,0.025
imp_0_4468,user_a51c896c,2024-01-03 22:03:00,social,0.85
imp_0_4469,user_6ae07dcb,2024-01-07 20:01:00,linear_tv,0.02
imp_0_4470,user_f542eae1,2024-01-02 19:29:00,ctv,0.025
imp_0_4471,user_fc2c7c47,2024-01-01 22:53:00,ctv,0.025
imp_0_4472,user_6f2688a5,2024-01-05 08:16:00,ctv,0.025
imp_0_4473,user_1e6e0a04,2024-01-07 05:38:00,linear_tv,0.02
imp_0_4474,user_6ba3af5d,2024-01-02 07:55:00,ctv,0.025
imp_0_4475,user_d0fb963f,2024-01-02 21:54:00,ctv,0.025
imp_0_4476,user_0e4e9466,2024-01-06 01:46:00,linear_tv,0.02
imp_0_4477,user_698d51a1,2024-01-04 15:48:00,ctv,0.025
imp_0_4478,user_645098b0,2024-01-06 17:27:00,search,1.5
imp_0_4479,user_e06f967f,2024-01-05 03:13:00,ctv,0.025
imp_0_4480,user_22fb0cee,2024-01-07 18:58:00,linear_tv,0.02
imp_0_4481,user_a4300b00,2024-01-02 05:24:00,ctv,0.025
imp_0_4482,user_9e984c10,2024-01-01 18:20:00,linear_tv,0.02
imp_0_4483,user_3a20f62a,2024-01-03 09:49:00,linear_tv,0.02
imp_0_4484,user_7dd0240c,2024-01-01 07:41:00,ctv,0.025
imp_0_4485,user_9f36407e,2024-01-01 01:34:00,social,0.85
imp_0_4486,user_b618c321,2024-01-04 21:50:00,social,0.85
imp_0_4487,user_cdf1e288,2024-01-04 17:47:00,ctv,0.025
imp_0_4488,user_0188e8b8,2024-01-05 23:37:00,search,1.5
imp_0_4489,user_8fb5f8be,2024-01-01 11:09:00,linear_tv,0.02
imp_0_4490,user_54ff9e9e,2024-01-05 15:36:00,ctv,0.025
imp_0_4491,user_8b5040a8,2024-01-05 05:52:00,ctv,0.025
imp_0_4492,user_cfbce4c1,2024-01-02 14:30:00,linear_tv,0.02
imp_0_4493,user_470e7a4f,2024-01-03 18:56:00,search,1.5
imp_0_4494,user_404dcc91,2024-01-06 19:02:00,linear_tv,0.02
imp_0_4495,user_92cc2275,2024-01-07 07:54:00,search,1.5
imp_0_4496,user_6492d38d,2024-01-05 07:45:00,ctv,0.025
imp_0_4497,user_25ddc0f8,2024-01-03 07:50:00,search,1.5
imp_0_4498,user_a684ecee,2024-01-03 03:47:00,linear_tv,0.02
imp_0_4499,user_168908dd,2024-01-06 19:44:00,social,0.85
imp_0_4500,user_56468d56,2024-01-04 16:30:00,ctv,0.025
imp_0_4501,user_5c572eca,2024-01-04 08:53:00,ctv,0.025
imp_0_4502,user_9bb6dee7,2024-01-02 22:09:00,linear_tv,0.02
imp_0_4503,user_7437d136,2024-01-05 13:26:00,linear_tv,0.02
imp_0_4504,user_139f0874,2024-01-07 06:09:00,linear_tv,0.02
imp_0_4505,user_8d9a0adb,2024-01-05 01:16:00,social,0.85
imp_0_4506,user_851300ee,2024-01-02 14:07:00,ctv,0.025
imp_0_4507,user_7c4ede33,2024-01-06 08:56:00,ctv,0.025
imp_0_4508,user_82f2b308,2024-01-02 08:17:00,linear_tv,0.02
imp_0_4509,user_452bf208,2024-01-02 11:03:00,linear_tv,0.02
imp_0_4510,user_708f3cf8,2024-01-05 05:12:00,ctv,0.025
imp_0_4511,user_35240722,2024-01-04 19:54:00,ctv,0.025
imp_0_4512,user_0f2c9a93,2024-01-02 09:10:00,linear_tv,0.02
imp_0_4513,user_6a61d423,2024-01-05 21:57:00,search,1.5
imp_0_4514,user_beed1360,2024-01-05 20:20:00,search,1.5
imp_0_4515,user_35464c84,2024-01-01 05:46:00,ctv,0.025
imp_0_4516,user_705f2172,2024-01-04 16:08:00,linear_tv,0.02
imp_0_4517,user_3fb451ca,2024-01-04 11:53:00,ctv,0.025
imp_0_4518,user_be6c7b09,2024-01-04 04:52:00,ctv,0.025
imp_0_4519,user_4079016d,2024-01-02 14:40:00,ctv,0.025
imp_0_4520,user_9978b706,2024-01-01 13:36:00,linear_tv,0.02
imp_0_4521,user_12b1e42d,2024-01-02 18:32:00,social,0.85
imp_0_4522,user_3837a451,2024-01-01 13:58:00,linear_tv,0.02
imp_0_4523,user_f2201f51,2024-01-07 01:14:00,linear_tv,0.02
imp_0_4524,user_185c29dc,2024-01-01 14:25:00,ctv,0.025
imp_0_4525,user_a2137a2a,2024-01-03 02:51:00,linear_tv,0.02
imp_0_4526,user_202cb962,2024-01-01 05:07:00,linear_tv,0.02
imp_0_4527,user_fc79250f,2024-01-04 09:22:00,search,1.5
imp_0_4528,user_2838023a,2024-01-06 08:22:00,ctv,0.025
imp_0_4529,user_b7bb35b9,2024-01-06 16:16:00,linear_tv,0.02
imp_0_4530,user_33e8075e,2024-01-06 12:16:00,ctv,0.025
imp_0_4531,user_5751ec3e,2024-01-03 02:01:00,social,0.85
imp_0_4532,user_ea119a40,2024-01-07 03:48:00,search,1.5
imp_0_4533,user_ab817c93,2024-01-06 08:51:00,ctv,0.025
imp_0_4534,user_0189caa5,2024-01-02 03:25:00,ctv,0.025
imp_0_4535,user_6c3cf77d,2024-01-02 17:14:00,search,1.5
imp_0_4536,user_a87ff679,2024-01-05 07:21:00,ctv,0.025
imp_0_4537,user_1abb1e1e,2024-01-07 16:50:00,linear_tv,0.02
imp_0_4538,user_26dd0dbc,2024-01-04 21:20:00,linear_tv,0.02
imp_0_4539,user_acc3e040,2024-01-01 03:53:00,ctv,0.025
imp_0_4540,user_ca460332,2024-01-03 08:18:00,ctv,0.025
imp_0_4541,user_44c4c173,2024-01-04 16:47:00,ctv,0.025
imp_0_4542,user_7fec306d,2024-01-05 18:39:00,ctv,0.025
imp_0_4543,user_9dfcd5e5,2024-01-01 18:12:00,search,1.5
imp_0_4544,user_ac796a52,2024-01-02 23:04:00,ctv,0.025
imp_0_4545,user_a00e5eb0,2024-01-06 12:29:00,linear_tv,0.02
imp_0_4546,user_18997733,2024-01-03 20:54:00,ctv,0.025
imp_0_4547,user_0efe3284,2024-01-01 01:10:00,linear_tv,0.02
imp_0_4548,user_3644a684,2024-01-06 23:33:00,ctv,0.025
imp_0_4549,user_621461af,2024-01-05 16:03:00,ctv,0.025
imp_0_4550,user_5e388103,2024-01-03 08:33:00,ctv,0.025
imp_0_4551,user_ad3019b8,2024-01-05 19:38:00,ctv,0.025
imp_0_4552,user_b2397517,2024-01-05 02:22:00,ctv,0.025
imp_0_4553,user_71ad16ad,2024-01-07 22:57:00,ctv,0.025
imp_0_4554,user_d3890178,2024-01-07 18:48:00,linear_tv,0.02
imp_0_4555,user_98dce83d,2024-01-05 23:20:00,linear_tv,0.02
imp_0_4556,user_a03fa308,2024-01-07 18:59:00,ctv,0.025
imp_0_4557,user_0d73a250,2024-01-04 08:07:00,search,1.5
imp_0_4558,user_155fa095,2024-01-06 22:42:00,social,0.85
imp_0_4559,user_2723d092,2024-01-05 21:08:00,ctv,0.025
imp_0_4560,user_b069b341,2024-01-01 03:43:00,ctv,0.025
imp_0_4561,user_c30fb4dc,2024-01-06 03:47:00,ctv,0.025
imp_0_4562,user_5ec829de,2024-01-05 23:55:00,search,1.5
imp_0_4563,user_466accba,2024-01-07 23:03:00,ctv,0.025
imp_0_4564,user_b1d10e7b,2024-01-01 06:49:00,ctv,0.025
imp_0_4565,user_be3e9d3f,2024-01-05 09:00:00,linear_tv,0.02
imp_0_4566,user_68053af2,2024-01-05 02:16:00,ctv,0.025
imp_0_4567,user_0bb4aec1,2024-01-04 19:41:00,linear_tv,0.02
imp_0_4568,user_c52f1bd6,2024-01-06 05:06:00,linear_tv,0.02
imp_0_4569,user_7fec306d,2024-01-04 16:30:00,search,1.5
imp_0_4570,user_a42a596f,2024-01-02 20:32:00,linear_tv,0.02
imp_0_4571,user_8eefcfdf,2024-01-01 20:19:00,search,1.5
imp_0_4572,user_743394be,2024-01-06 04:29:00,search,1.5
imp_0_4573,user_dc40b712,2024-01-05 08:04:00,ctv,0.025
imp_0_4574,user_55c567fd,2024-01-01 11:13:00,ctv,0.025
imp_0_4575,user_8f53295a,2024-01-02 03:11:00,ctv,0.025
imp_0_4576,user_757b505c,2024-01-03 05:14:00,ctv,0.025
imp_0_4577,user_f29b38f1,2024-01-05 20:59:00,ctv,0.025
imp_0_4578,user_b51a15f3,2024-01-06 20:35:00,linear_tv,0.02
imp_0_4579,user_4462bf0d,2024-01-06 19:21:00,linear_tv,0.02
imp_0_4580,user_9185f3ec,2024-01-03 14:30:00,linear_tv,0.02
imp_0_4581,user_ef41d488,2024-01-02 21:55:00,linear_tv,0.02
imp_0_4582,user_2cb6b103,2024-01-05 17:10:00,linear_tv,0.02
imp_0_4583,user_4b6538a4,2024-01-05 05:00:00,linear_tv,0.02
imp_0_4584,user_c75b6f11,2024-01-01 14:30:00,social,0.85
